property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
house,international city by sobha phase 2,sector 109,6.25,11574.0,5400.0,4,4,3+,2.0,Relatively New,5400.0,0,1,0,0,0,2,138
house,independent,sector 50,10.55,32561.728395061727,3240.0,5,5,3,2.0,Moderately Old,3240.0,1,1,0,0,0,2,42
house,smart world orchard,sector 61,2.01,13000.0,1546.0,3,3,3,4.0,Under Construction,2785.9712230215823,0,0,0,0,0,2,145
house,independent,sector 31,3.25,22429.0,1449.0,4,4,3+,3.0,Moderately Old,1449.0,1,1,1,1,0,0,29
house,bptp visionnaire,sector 70a,6.0,22222.0,2700.0,5,4,3,3.0,New Property,2700.0,1,0,0,0,0,2,40
house,independent,dlf phase 3,5.25,38888.88888888889,1350.0,4,4,3+,2.0,Relatively New,1350.0,0,1,1,0,0,0,72
house,unitech south city,sector 50,5.88,27222.222222222223,2160.0,9,9,3+,3.0,Relatively New,2160.0,1,1,1,0,1,1,128
house,independent,sector unknown,0.53,7095.046854082999,747.0,2,1,1,1.0,New Property,84.0,0,0,0,1,0,0,128
house,independent,laxman vihar,0.47,10601.0,443.0,2,2,1,2.0,New Property,50.0,1,0,0,0,0,0,73
house,ss hibiscus,sector 50,12.25,20940.0,5850.0,5,7,3+,1.0,Relatively New,10521.58273381295,1,1,1,0,1,0,160
house,unitech espace,sector 50,10.45,32253.086419753086,3240.0,5,7,3+,3.0,Moderately Old,3240.0,1,1,1,0,1,0,153
house,emaar mgf marbella,sector 66,12.0,37037.03703703704,3240.0,4,4,3+,3.0,Relatively New,3240.0,1,1,1,1,0,0,160
house,eldeco mansionz,sector 48,6.4,23704.0,2700.0,4,4,3,3.0,Moderately Old,2700.0,0,1,0,1,0,0,151
house,independent,sector 46,4.35,23693.0,1836.0,8,8,2,3.0,Relatively New,1836.0,1,0,1,0,0,0,19
house,independent,sector 1,2.95,15989.0,1845.0,4,4,3+,2.0,Old Property,1845.0,0,0,0,0,0,2,27
house,independent,sector 1,3.0,19268.0,1557.0,6,4,3+,3.0,Old Property,1557.0,0,0,0,0,0,0,28
house,independent,sector 1,1.15,19360.0,594.0,3,3,2,2.0,Old Property,118.70503597122301,0,0,0,0,0,0,32
house,dlf city plots,sector 26,13.5,29880.478087649404,4518.0,5,5,2,2.0,Moderately Old,4518.0,1,1,0,0,1,0,104
house,nul,sector 25,15.0,23437.0,6400.0,5,5,3,2.0,Moderately Old,6400.0,1,1,1,0,0,0,112
house,independent,sector 26,18.0,39840.6374501992,4518.0,5,4,3+,4.0,Moderately Old,4518.0,1,1,1,1,0,0,113
house,independent,sector 26,5.8,32222.222222222223,1800.0,4,3,2,2.0,Relatively New,1800.0,0,0,0,1,0,2,21
house,ss hibiscus,sector 50,12.5,40849.67320261438,3060.0,4,4,3+,2.0,Relatively New,3060.0,1,1,0,0,0,1,160
house,dlf floors phase 3,dlf phase 3,3.51,12342.0,2844.0,4,4,3,4.0,Under Construction,2844.0,1,1,1,1,0,0,160
house,independent,sector 5,3.5,15555.0,2250.0,6,5,2,3.0,Old Property,2250.0,1,1,1,0,1,1,155
house,international city by sobha phase 2,sector 109,9.4,26111.11111111111,3600.0,5,6,3+,2.0,Relatively New,3600.0,1,1,1,1,0,0,147
house,unitech espace,sector 50,10.3,31790.123456790123,3240.0,5,6,3+,3.0,Moderately Old,3240.0,1,1,1,1,0,0,160
house,international city by sobha phase 1,sector 109,6.0,24691.35802469136,2430.0,4,4,3+,2.0,Relatively New,2430.0,1,1,1,1,0,2,160
house,unitech deerwood chase,sector 50,8.45,26152.893840916124,3231.0,3,3,2,2.0,Old Property,3231.0,1,1,0,0,0,0,102
house,independent,sector 40,7.25,29292.929292929293,2475.0,9,8,3,4.0,Old Property,2475.0,0,1,0,0,0,0,94
house,independent,sector 56,4.0,16004.0,2499.0,3,3,2,2.0,Moderately Old,2499.0,0,1,0,0,0,0,115
house,international city by sobha phase 1,sector 109,6.15,27333.33333333333,2250.0,5,5,3+,3.0,Relatively New,2250.0,0,1,1,1,0,0,130
house,bptp visionnaire,sector 70a,4.6,17624.0,2610.0,4,4,3+,3.0,Moderately Old,2610.0,1,1,1,1,0,2,96
house,dlf city plots,sector 26,12.5,38580.246913580246,3240.0,4,5,2,2.0,Moderately Old,3240.0,1,1,0,0,0,0,121
house,international city by sobha phase 2,sector 109,10.0,27777.777777777777,3600.0,4,5,3+,2.0,New Property,3600.0,1,1,1,0,1,0,49
house,independent,sector 26,16.0,35555.555555555555,4500.0,5,6,3,2.0,Old Property,4500.0,0,0,0,0,0,2,0
house,independent,sector 26,12.5,38580.246913580246,3240.0,5,5,3+,2.0,Old Property,3240.0,1,1,1,1,0,0,79
house,independent,sector 45,16.0,35003.28155764603,4571.0,6,7,3+,3.0,Relatively New,4571.0,1,1,1,1,0,0,105
house,independent,sector 45,10.0,30864.1975308642,3240.0,6,6,3+,4.0,Moderately Old,3240.0,1,1,1,1,0,0,70
house,independent,sector 56,2.8,17983.30122029544,1557.0,5,5,3+,2.0,Old Property,1557.0,0,0,1,0,0,0,74
house,independent,sector 26,6.75,27777.777777777777,2430.0,3,3,3,2.0,Moderately Old,2430.0,0,0,0,0,0,2,27
house,independent,sector 1,2.5,16056.0,1557.0,4,4,2,4.0,Old Property,311.1510791366906,0,0,0,0,0,2,17
house,dlf new town heights,sector 86,2.47,7718.0,3200.0,4,4,3+,5.0,Moderately Old,2800.0,0,1,1,0,0,0,130
house,independent,b1 block sector 57,3.7,25534.851621808142,1449.0,8,8,2,4.0,New Property,1449.0,0,0,1,0,0,0,49
house,ansal sushant residency,sector 57,4.6,17037.0,2700.0,6,6,3,3.0,Old Property,2700.0,1,1,1,1,0,1,102
house,ansals florence villa,sector 57,3.65,10579.0,3450.0,6,6,2,3.0,Moderately Old,6205.035971223021,1,1,1,1,0,1,152
house,independent,sector 28,12.0,42194.09282700422,2844.0,4,5,3+,4.0,Relatively New,2844.0,0,1,1,1,0,0,60
house,independent,sector 49,4.5,15625.0,2880.0,8,8,3,3.0,Moderately Old,2880.0,1,1,1,1,0,1,151
house,uppal southend,sector 49,4.4,15278.0,2880.0,6,6,3,3.0,Moderately Old,2880.0,1,1,1,1,0,1,110
house,vipul tatvam villa,sector 48,7.25,22376.543209876545,3240.0,4,4,3,2.0,Relatively New,3240.0,1,1,1,1,0,0,103
house,independent,sector 47,0.99,17187.0,576.0,4,4,3,4.0,Relatively New,115.10791366906474,0,0,0,0,0,2,13
house,independent,sector 26,20.0,44444.444444444445,4500.0,5,7,3+,3.0,Relatively New,4500.0,0,1,1,0,0,1,97
house,dlf south city 1,sector 40,2.65,18928.0,1400.0,3,3,3,4.0,New Property,1400.0,0,1,0,0,0,0,22
house,independent,sector 47,2.95,10926.0,2700.0,4,4,2,4.0,Relatively New,2700.0,0,1,0,0,0,0,49
house,independent,sector 10a,3.6,19608.0,1836.0,8,4,3,3.0,Moderately Old,1836.0,0,0,1,0,0,0,28
house,signature global city,sector 37d,1.27,8089.0,1570.0,3,3,3,4.0,Under Construction,2823.7410071942445,0,0,1,0,0,2,89
house,signature global city 81,sector 81,0.75,6849.0,1095.0,3,2,3,4.0,Under Construction,1969.4244604316546,1,0,0,0,0,2,97
house,independent,sector 1,6.0,24691.35802469136,2430.0,5,6,3+,3.0,Old Property,2430.0,1,0,1,0,1,0,43
house,central park,sector 42,6.5,19607.0,3315.0,4,5,3,1.0,Moderately Old,5962.230215827338,1,1,1,0,0,0,84
house,emaar mgf marbella,sector 66,18.0,40000.0,4500.0,5,6,3+,3.0,Relatively New,4500.0,1,1,1,1,0,1,153
house,unitech espace,sector 50,11.29,34845.679012345674,3240.0,5,5,3+,2.0,Moderately Old,3240.0,1,0,1,0,0,2,21
house,independent,b block sushant lok phase 1,8.49,31444.444444444445,2700.0,3,3,2,4.0,Relatively New,2700.0,0,1,1,0,0,0,21
house,vipul tatvam villa,sector 48,8.5,26234.567901234568,3240.0,4,4,1,5.0,Relatively New,3240.0,0,0,0,0,0,2,21
house,eldeco mansionz,sector 48,6.0,22222.0,2700.0,4,4,3+,2.0,Moderately Old,2700.0,0,1,0,0,0,2,69
house,experion windchants,sector 112,9.5,23457.0,4050.0,5,5,3,2.0,Relatively New,7450.0,0,1,0,0,0,2,45
house,independent,sector 1,19.5,27083.33333333333,7200.0,8,9,3+,2.0,New Property,7200.0,1,1,1,0,0,2,122
house,independent,sector 25,4.31,31925.92592592592,1350.0,5,4,3,3.0,Old Property,1350.0,0,0,0,0,0,2,40
house,ansal sushant lok,sector 43,10.5,27910.685805422647,3762.0,4,4,2,5.0,Old Property,3762.0,0,1,0,0,0,2,59
house,independent,sector 25,10.5,29021.55887230514,3618.0,5,5,3,3.0,Moderately Old,3618.0,1,1,1,0,0,2,42
house,independent,sector 26,5.8,12837.0,4518.0,4,4,3+,4.0,Old Property,4518.0,0,0,0,0,0,2,38
house,independent,sector 26,4.6,12198.0,3771.0,4,4,3+,5.0,Old Property,3771.0,0,0,0,0,0,2,28
house,independent,sector 50,11.58,35740.74074074074,3240.0,5,5,3,2.0,Moderately Old,3240.0,0,1,0,0,0,2,20
house,ansals palam vihar,sector 1,4.0,16666.0,2400.0,4,4,3+,2.0,Moderately Old,4316.546762589927,0,1,0,0,0,2,0
house,nirvana country,sector 40,16.0,35555.555555555555,4500.0,6,7,3,3.0,Old Property,4500.0,0,1,1,1,0,0,113
house,international city by sobha phase 1,sector 109,6.0,9634.0,6228.0,5,5,3+,2.0,Relatively New,6228.0,1,1,1,1,0,2,160
house,unitech aspen greens,sector 50,6.8,31481.48148148148,2160.0,4,5,3,3.0,Old Property,2160.0,1,1,0,0,0,0,111
house,dlf new town heights,sector 86,2.5,7827.0,3194.0,4,5,3+,4.0,Moderately Old,5744.604316546762,0,1,1,0,1,0,49
house,international city by sobha phase 2,sector 109,8.48,23556.0,3600.0,4,6,3+,3.0,New Property,3600.0,1,1,1,1,0,2,153
house,international city by sobha phase 2,sector 109,6.25,10035.0,6228.0,5,7,3+,3.0,Relatively New,6228.0,1,1,1,1,0,2,147
house,sushant lok 1 builder floors,sector 43,10.85,28841.041998936736,3762.0,8,8,3,3.0,Moderately Old,3762.0,1,1,1,1,0,1,160
house,independent,sector 47,5.15,26614.98708010336,1935.0,9,9,3+,3.0,Relatively New,1935.0,0,0,0,1,0,0,75
house,independent,sector 31,3.5,24155.0,1449.0,4,4,3,2.0,Old Property,1449.0,0,0,0,1,0,0,70
house,independent,sector 91,3.6,14815.0,2430.0,4,4,3,2.0,New Property,2430.0,0,0,0,0,0,0,49
house,ansals florence villa,sector 57,6.0,22222.0,2700.0,4,5,2,2.0,Old Property,2700.0,0,1,1,0,0,0,20
house,vatika the seven lamps,sector 82,1.6,6597.0,2425.0,4,4,3+,16.0,Moderately Old,4361.510791366906,0,1,0,0,0,2,94
house,vatika india next,sector 83,1.7,7870.0,2160.0,3,3,3+,4.0,New Property,431.65467625899277,0,1,1,0,0,2,0
house,independent,sector 57,7.25,26851.85185185185,2700.0,9,9,3+,2.0,New Property,2700.0,0,1,1,0,1,0,49
house,independent,b block sushant lok phase 1,15.5,28233.15118397085,5490.0,5,6,3,3.0,Moderately Old,5490.0,1,1,1,1,0,2,76
house,independent,sector 14,3.4,15111.0,2250.0,3,3,3,1.0,Old Property,2250.0,0,0,0,0,0,2,32
house,independent,sector 28,11.25,34722.22222222222,3240.0,9,9,3+,2.0,Moderately Old,3240.0,0,1,1,1,0,0,126
house,ansals florence villa,sector 57,3.3,19820.0,1665.0,4,3,3+,2.0,Moderately Old,1665.0,1,1,1,1,0,2,151
house,independent,sector 43,8.5,31481.48148148148,2700.0,5,5,3,3.0,Moderately Old,2700.0,0,1,0,0,0,0,113
house,independent,sector 45,8.5,26234.567901234568,3240.0,5,4,2,1.0,Moderately Old,3240.0,0,1,1,0,0,0,49
house,unitech nirvana birch court,sector 50,11.95,36882.71604938272,3240.0,3,3,2,1.0,Moderately Old,3240.0,1,1,0,0,0,2,101
house,unitech aspen greens,sector 50,12.0,37037.03703703704,3240.0,3,4,2,1.0,Moderately Old,3240.0,1,1,0,0,0,0,101
house,bptp astaire gardens,sector 70a,6.5,27873.070325900517,2332.0,4,4,3+,2.0,New Property,2332.0,1,1,1,0,0,0,160
house,dlf alameda,sector 73,17.0,35109.458901280464,4842.0,5,8,3,3.0,Relatively New,9000.0,1,1,1,1,0,1,87
house,ansal sushant lok plots,sector 43,11.5,17692.0,6500.0,7,8,3+,3.0,Old Property,9000.0,0,1,1,1,0,0,31
house,independent,sector 26,15.0,33333.333333333336,4500.0,4,4,3,3.0,Moderately Old,4500.0,0,1,0,1,0,0,36
house,vipul tatvam villa,sector 48,8.2,25308.64197530864,3240.0,3,3,2,2.0,Moderately Old,3240.0,1,1,1,0,0,1,160
house,sector 14 rwa,sector 14,5.51,16990.0,3243.0,3,3,2,4.0,Moderately Old,3243.0,0,0,0,0,0,2,14
house,independent,sector 4,3.2,14222.0,2250.0,3,3,2,2.0,Old Property,2250.0,0,0,0,0,0,2,13
house,ireo victory valley,sector 67,8.0,22222.0,3600.0,6,7,3+,3.0,Moderately Old,3600.0,1,1,1,1,0,0,151
house,independent,sector 49,2.95,16388.0,1800.0,3,3,3,2.0,Moderately Old,1800.0,0,0,0,1,0,0,81
house,independent,sector 49,2.8,22075.0,1268.0,3,3,2,2.0,Moderately Old,1268.0,1,1,1,1,0,0,93
house,independent,sector 47,5.25,11666.0,4500.0,9,9,3+,4.0,Relatively New,4650.0,0,1,0,0,0,0,142
house,bestech park view ananda,sector 81,4.35,7937.0,5481.0,4,4,3,2.0,Relatively New,9856.115107913669,0,1,0,1,0,2,51
house,independent,sector 57,3.49,20197.0,1728.0,4,4,2,3.0,Moderately Old,1728.0,1,1,1,0,0,0,49
house,independent,sector 56,2.99,20635.0,1449.0,4,4,2,2.0,Moderately Old,1449.0,1,1,1,0,0,0,49
house,independent,sector 55,1.64,10123.0,1620.0,3,3,2,4.0,New Property,323.74100719424456,1,1,0,0,0,0,54
house,unitech palms south city 1,sector 40,9.35,28858.024691358023,3240.0,10,10,3+,4.0,Moderately Old,7500.0,1,1,0,0,0,0,70
house,unitech palms south city 1,sector 40,9.25,28549.382716049386,3240.0,9,9,3+,4.0,Moderately Old,5000.0,1,1,1,1,0,0,65
house,eros rosewood villas,sector 49,2.8,15555.0,1800.0,3,3,3,2.0,Moderately Old,1800.0,0,0,1,0,0,2,68
house,eros rosewood villas,sector 49,2.5,13513.0,1850.0,3,3,2,2.0,Moderately Old,1900.0,0,0,1,1,0,2,59
house,eros rosewood city,sector 49,4.05,20769.0,1950.0,3,3,3,2.0,Moderately Old,2000.0,0,1,0,1,0,2,46
house,independent,sector 28,8.4,34567.9012345679,2430.0,4,4,3+,2.0,Relatively New,2430.0,0,1,1,1,0,0,139
house,independent,sector 24,6.0,21097.0,2844.0,6,7,3+,3.0,Moderately Old,2844.0,1,1,1,1,0,0,131
house,emaar mgf marbella,sector 66,11.0,33950.61728395062,3240.0,5,6,3+,2.0,New Property,3240.0,1,1,1,1,0,0,153
house,international city by sobha phase 2,sector 109,8.75,24305.555555555555,3600.0,5,5,3+,3.0,New Property,3600.0,1,1,1,1,0,0,153
house,independent,sector 26,23.0,25555.555555555555,9000.0,4,4,3+,2.0,Relatively New,9000.0,1,1,1,1,0,0,145
house,independent,sector 25,6.5,36111.11111111111,1800.0,4,4,3+,2.0,Moderately Old,1800.0,1,1,1,1,0,2,61
house,sushant lok 1 builder floors,sector 43,2.45,7756.0,3159.0,4,4,3+,3.0,Moderately Old,540.0,1,1,1,0,1,1,123
house,independent,sector 56,5.5,21825.0,2520.0,8,8,2,3.0,Moderately Old,2520.0,1,1,1,0,0,0,76
house,independent,sector 54,3.51,12342.0,2844.0,4,4,3,4.0,New Property,2844.0,0,1,0,0,0,2,73
house,satya the legend,sector 57,9.25,16577.0,5580.0,5,5,3+,4.0,Relatively New,5580.0,1,1,1,1,0,0,160
house,independent,sector 23,5.65,17706.0,3191.0,7,7,3+,2.0,Moderately Old,5000.0,0,1,1,0,0,2,68
house,independent,sector 43,7.85,29074.074074074077,2700.0,9,9,3+,3.0,Relatively New,2700.0,1,1,1,0,1,1,49
house,independent,sector 26,13.5,29880.478087649404,4518.0,5,5,3+,2.0,Relatively New,4518.0,1,1,1,0,1,1,49
house,independent,sector 26,19.0,42222.22222222222,4500.0,6,8,3+,3.0,Moderately Old,4500.0,1,1,1,1,0,0,103
house,independent,sector 57,3.5,21605.0,1620.0,4,4,3+,3.0,Old Property,1620.0,0,0,0,1,0,0,67
house,vipul tatvam villa,sector 48,8.25,38194.444444444445,2160.0,4,4,3+,3.0,Relatively New,2160.0,0,1,0,1,0,0,160
house,dlf city plots,sector 26,16.0,37780.40141676505,4235.0,4,4,3,1.0,Relatively New,4235.0,1,0,1,1,0,2,7
house,suncity township,sector 54,25.0,31110.0049776008,8036.0,4,4,3+,2.0,Moderately Old,8036.0,1,1,1,1,0,2,0
house,ansals palam vihar,sector 1,2.68,17213.0,1557.0,4,3,2,3.0,Moderately Old,1557.0,0,0,0,1,0,0,74
house,independent,sector 23,2.7,18620.0,1450.0,5,5,2,3.0,Old Property,2607.913669064748,0,0,0,0,0,0,17
house,independent,sector 4,2.3,17014.0,1352.0,4,4,3,2.0,Old Property,287.76978417266184,0,0,0,0,0,0,15
house,bptp pedestal,sector 70a,0.92,7750.0,1187.0,2,3,3+,3.0,New Property,1406.398104265403,0,0,0,0,1,2,153
house,bptp astaire gardens,sector 70a,1.04,7172.0,1450.0,3,3,3+,2.0,Relatively New,1718.0094786729858,0,0,0,0,1,0,145
house,independent,sector 43,9.85,29641.889858561542,3323.0,5,5,2,3.0,Old Property,3323.0,1,1,1,0,0,2,21
house,independent,sector 39,15.0,33333.333333333336,4500.0,5,5,3+,4.0,Moderately Old,4500.0,0,1,0,0,0,0,27
house,bptp astaire gardens,sector 70a,1.18,8137.0,1450.0,3,3,3+,2.0,Relatively New,1718.0094786729858,0,0,0,0,1,0,153
house,bptp pedestal,sector 70a,0.9,7582.0,1187.0,2,2,3+,3.0,New Property,1406.398104265403,0,1,0,0,1,2,153
house,sushant lok 1 builder floors,sector 43,13.0,48148.14814814815,2700.0,3,3,3+,4.0,New Property,2700.0,0,0,1,0,0,0,7
house,emaar mgf marbella,sector 66,15.1,18605.0,8116.0,5,5,3+,3.0,New Property,8116.0,1,1,1,1,0,2,120
house,emaar mgf marbella,sector 66,9.01,16066.0,5608.0,4,4,3+,3.0,Relatively New,5608.0,0,1,0,1,0,2,122
house,independent,sector 46,2.25,2723.3115468409587,8262.0,4,3,3,3.0,Relatively New,90.0,1,0,0,0,0,0,35
house,unitech uniworld resorts,sector 33,8.0,11428.0,7000.0,4,4,3+,2.0,Old Property,12589.928057553956,1,1,1,1,0,2,77
house,vipul tatvam villa,sector 48,5.75,22184.0,2592.0,4,4,2,2.0,Moderately Old,2592.0,0,1,0,0,0,2,30
house,unitech espace,sector 50,9.8,30246.913580246917,3240.0,4,4,3,2.0,Moderately Old,3240.0,0,1,0,0,0,2,22
house,independent,sector 1,4.95,20370.0,2430.0,6,5,3+,3.0,Relatively New,2430.0,0,1,0,0,0,2,91
house,emaar mgf marbella,sector 66,19.0,31666.666666666668,6000.0,5,6,3+,3.0,Relatively New,7109.004739336493,0,1,1,1,0,0,110
house,independent,sector 1,4.99,18889.0,2642.0,4,4,3+,3.0,Moderately Old,2642.0,0,1,1,1,0,2,43
house,unitech nirvana birch court,sector 50,7.1,31429.836210712703,2259.0,3,3,3,1.0,Moderately Old,2259.0,0,1,0,0,0,2,49
house,independent,sector 27,4.25,31481.48148148148,1350.0,5,5,3+,3.0,Relatively New,1350.0,0,1,1,0,0,0,49
house,independent,sector 43,9.5,42222.22222222222,2250.0,5,5,3+,2.0,Relatively New,2250.0,0,1,1,0,0,0,88
house,bptp visionnaire,sector 70a,4.7,18008.0,2610.0,4,4,3+,3.0,New Property,2610.0,0,0,0,0,1,2,35
house,independent,sector 31,4.25,26234.567901234568,1620.0,5,5,3+,3.0,Moderately Old,1620.0,0,0,1,1,0,0,56
house,independent,dlf phase 3,4.5,33333.333333333336,1350.0,10,8,3+,4.0,Relatively New,1350.0,0,1,0,1,0,0,56
house,tata primanti,sector 72,8.6,12285.0,7000.0,4,5,3+,3.0,Relatively New,7000.0,0,0,0,0,0,0,30
house,unitech uniworld resorts,sector 33,9.55,19293.0,4950.0,6,7,3+,2.0,Relatively New,4950.0,1,1,1,1,0,0,126
house,eldeco mansionz,sector 48,4.95,20599.0,2403.0,7,7,3+,2.0,Old Property,2403.0,1,1,1,1,0,0,145
house,unitech uniworld resorts,sector 33,9.5,19332.51933251933,4914.0,6,6,3+,3.0,Moderately Old,4914.0,0,0,0,0,0,0,40
house,eldeco mansionz,sector 48,5.0,21367.0,2340.0,7,7,3,2.0,Moderately Old,2340.0,0,0,0,0,0,0,40
house,eldeco mansionz,sector 48,4.75,20299.0,2340.0,7,7,3,2.0,Moderately Old,2340.0,1,0,0,0,0,0,33
house,malibu towne,sector 47,1.15,4646.464646464647,2475.0,3,3,3,2.0,Old Property,494.60431654676256,0,0,0,0,0,0,33
house,international city by sobha phase 1,sector 109,6.0,9634.0,6228.0,4,5,3,2.0,Moderately Old,6228.0,0,0,0,0,0,2,76
house,ansals palam vihar,sector 1,9.0,19231.0,4680.0,5,5,2,2.0,Old Property,4680.0,1,1,1,1,0,1,110
house,independent,sector 57,3.6,20833.0,1728.0,4,4,2,2.0,Old Property,1728.0,1,1,1,1,0,2,110
house,independent,sector 26,9.0,33333.333333333336,2700.0,5,5,2,3.0,Old Property,2700.0,1,1,1,1,0,1,110
house,independent,sector 4,3.3,14667.0,2250.0,3,3,2,1.0,Old Property,2250.0,0,0,0,0,0,2,34
house,independent,sector 5,3.5,14787.0,2367.0,5,4,2,2.0,Old Property,2367.0,0,0,1,0,1,2,36
house,independent,sector 4,2.35,16319.0,1440.0,4,4,2,2.0,Old Property,287.76978417266184,0,0,1,0,0,2,43
house,independent,c block sushant lok phase 1,5.3,27390.18087855297,1935.0,9,9,3+,3.0,Moderately Old,1935.0,0,1,0,0,0,0,71
house,sushant lok 1 builder floors,sector 43,6.25,30727.63028515241,2034.0,7,7,3+,3.0,Moderately Old,2034.0,1,1,0,1,0,2,46
house,dlf city plots phase 2,sector 25,6.3,35000.0,1800.0,4,4,3+,2.0,Old Property,1800.0,0,1,0,1,0,2,89
house,dlf city phase 1,sector 26,5.5,30555.555555555555,1800.0,4,4,3+,2.0,Moderately Old,1800.0,0,0,1,1,0,2,49
house,independent,sector 28,11.75,41315.04922644163,2844.0,4,5,3+,4.0,Relatively New,2844.0,1,1,0,1,0,0,54
house,dlf pink town house,dlf phase 3,1.9,3786.0,5018.0,10,9,3+,3.0,Relatively New,5018.0,0,0,0,0,1,1,29
house,vipul tatvam villa,sector 48,6.4,24691.35802469136,2592.0,3,4,3,2.0,Relatively New,2592.0,1,1,0,1,0,0,148
house,central park flower valley,sector-33 sohna,1.15,9349.0,1230.0,2,2,3,2.0,Relatively New,1400.0,1,0,0,0,0,0,71
house,independent,sector 48,5.5,23504.0,2340.0,4,4,2,2.0,Relatively New,2340.0,0,1,0,0,0,0,22
house,rwa sector 46,sector 46,3.5,21605.0,1620.0,4,4,2,2.0,Relatively New,1620.0,0,0,1,0,0,0,30
house,independent,sector 54,3.75,26041.666666666668,1440.0,4,4,3,3.0,Moderately Old,1440.0,0,1,0,0,0,0,13
house,independent,sector 40,4.25,26234.567901234568,1620.0,10,9,3+,4.0,Moderately Old,1620.0,1,1,0,0,0,0,36
house,independent,sector 38,4.0,21786.0,1836.0,6,6,3+,4.0,Old Property,1836.0,1,1,1,0,1,0,137
house,arjun marg/ sector- 26 phase- 1/ golf course road,sector 26,31.5,35000.0,9000.0,7,9,3+,3.0,Moderately Old,9000.0,1,1,1,1,0,1,74
house,vatika independent floors,sector 82,1.4,8235.0,1700.0,3,3,2,3.0,New Property,3057.553956834532,0,0,1,0,0,2,61
house,vatika signature villas,sector 82,5.0,15432.0,3240.0,4,4,3+,3.0,Relatively New,3240.0,0,1,1,1,0,2,24
house,independent,sector 26,17.0,37627.26870296592,4518.0,5,5,3+,2.0,Relatively New,4518.0,1,1,1,1,0,0,124
house,emaar mgf marbella,sector 66,9.0,21251.0,4235.0,4,4,3+,5.0,Relatively New,5200.0,0,1,1,1,0,0,114
house,sushant lok 1 builder floors,sector 43,1.65,3395.061728395062,4860.0,4,4,3+,4.0,Moderately Old,540.0,0,0,0,0,1,1,49
house,the laburnum,sector 43,11.0,27160.49382716049,4050.0,5,6,3+,3.0,New Property,4050.0,0,1,1,0,0,0,160
house,independent,sector 25,11.0,35529.7157622739,3096.0,5,5,3+,2.0,Relatively New,3096.0,1,1,1,1,0,2,29
house,eros rosewood city,sector 49,3.75,22046.0,1701.0,3,3,1,2.0,Old Property,1701.0,0,0,1,0,0,0,6
house,ansal sushant lok 2,sector 56,3.4,22222.0,1530.0,6,6,3+,2.0,Moderately Old,1530.0,0,0,0,0,0,0,29
house,independent,sector 26,4.5,33333.333333333336,1350.0,3,3,2,2.0,Old Property,1350.0,0,0,1,0,0,0,58
house,independent,c block sushant lok phase 1,5.25,27131.782945736435,1935.0,4,4,2,2.0,Old Property,1935.0,1,1,0,0,0,0,80
house,independent,dlf phase 3,6.5,22855.0,2844.0,4,4,2,2.0,Old Property,2844.0,0,0,1,0,0,2,35
house,unitech espace,sector 50,11.0,40740.74074074074,2700.0,4,4,3+,2.0,Moderately Old,2700.0,0,1,0,0,0,0,88
house,unitech espace,sector 50,7.5,34722.22222222222,2160.0,3,3,2,2.0,Moderately Old,2160.0,0,1,0,0,0,0,66
house,independent,sector 25,9.9,29333.33333333333,3375.0,5,5,2,2.0,Moderately Old,3375.0,0,0,1,0,0,0,106
house,uppal southend,sector 49,6.75,32327.58620689655,2088.0,4,4,3,3.0,Relatively New,2088.0,0,1,0,0,0,0,26
house,uppal southend,sector 49,3.75,25562.37218813906,1467.0,6,6,3+,3.0,Moderately Old,1467.0,1,0,0,0,0,0,26
house,independent,sector 15 part 2,1.45,12393.0,1170.0,4,4,2,2.0,Old Property,130.0,0,0,0,0,1,2,13
house,independent,sector 15 part 1,4.1,22331.0,1836.0,3,3,2,1.0,Old Property,1836.0,1,0,1,0,1,0,27
house,independent,sector 14,6.4,20317.0,3150.0,6,6,3+,3.0,Old Property,3150.0,0,0,0,0,1,2,35
house,independent,sector 14,3.5,18088.0,1935.0,6,4,2,2.0,Old Property,1935.0,0,0,0,0,1,0,27
house,vatika signature villas,sector 82,4.7,21759.0,2160.0,3,3,3+,3.0,New Property,2160.0,0,1,0,0,0,2,33
house,independent,sector 14,7.5,16600.0,4518.0,3,3,2,1.0,Old Property,4518.0,1,1,1,0,0,0,27
house,vipul tatvam villa,sector 48,5.5,21219.0,2592.0,3,6,2,2.0,Moderately Old,2592.0,0,1,0,0,1,0,106
house,vipul tatvam villa,sector 48,7.65,19125.0,4000.0,4,4,3,2.0,Moderately Old,4000.0,1,1,0,0,1,2,49
house,eldeco mansionz,sector 48,5.15,18885.0,2727.0,5,7,3,2.0,Moderately Old,2727.0,0,1,1,0,0,0,145
